방송일시,취급액,주문량,월,화,수,목,금,토,일,요일,휴일,resting_day,working_day,노출(분)
2019-02-03 14:40:00,30087000.0,190.4240506329114,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 14:40:00,18791000.0,111.85119047619048,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 14:40:00,15973000.0,107.92567567567568,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 14:40:00,8032000.0,50.835443037974684,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 15:00:00,33917000.0,852.1859296482412,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 15:20:00,56221000.0,1412.5879396984924,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 15:40:00,67939000.0,1707.0100502512562,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 16:00:00,15517000.0,172.79510022271714,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 16:20:00,32748000.0,364.6770601336303,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 16:40:00,60219000.0,670.5902004454343,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:00:00,22084000.0,374.3050847457627,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:00:00,10828000.0,183.52542372881356,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:20:00,31730000.0,537.7966101694915,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:20:00,12976000.0,219.9322033898305,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:40:00,35830000.0,607.2881355932203,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 17:40:00,1818000.0,30.8135593220339,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 18:00:00,20884000.0,348.64774624373956,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 18:20:00,26864000.0,448.48080133555925,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 18:40:00,36711000.0,612.8714524207012,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:00:00,12815000.0,29.191343963553532,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:00:00,11168000.0,22.83844580777096,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:20:00,21424000.0,48.80182232346242,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:20:00,19119000.0,39.09815950920245,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:40:00,51307000.0,116.87243735763099,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 19:40:00,44787000.0,91.58895705521472,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 20:00:00,14696000.0,123.49579831932773,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 20:20:00,25556000.0,214.7563025210084,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 20:40:00,44498000.0,373.93277310924367,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,3392000.0,2.609230769230769,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,7427000.0,5.157638888888889,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,19482000.0,10.253684210526316,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,5499000.0,2.5816901408450703,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:20:00,7735000.0,2.5869565217391304,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,19971000.0,15.362307692307692,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,7427000.0,5.157638888888889,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,19534000.0,10.281052631578948,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,16423000.0,7.710328638497653,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,13879000.0,5.140370370370371,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 21:40:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:00:00,0.0,0.0,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:00:00,11465000.0,8.498888065233507,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:20:00,5685000.0,5.6906906906906904,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:20:00,6167000.0,5.662993572084481,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:20:00,17533000.0,13.926131850675139,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:20:00,10972000.0,8.133432171979244,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:40:00,16731000.0,16.74774774774775,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:40:00,9254000.0,8.497704315886134,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:40:00,24890000.0,19.76965845909452,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 22:40:00,32565000.0,24.140103780578205,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 23:00:00,17114000.0,42.8922305764411,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 23:20:00,50808000.0,127.33834586466165,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-03 23:40:00,41567000.0,104.17794486215539,False,False,False,False,False,False,True,6,0,False,True,20.0
2019-02-04 00:00:00,8657000.0,123.8483547925608,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 00:20:00,15152000.0,216.76680972818312,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 00:40:00,20102000.0,287.58226037195993,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 01:00:00,8737000.0,124.9928469241774,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 01:20:00,19409000.0,277.6680972818312,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 01:40:00,14253000.0,203.90557939914163,True,False,False,False,False,False,False,0,1,True,False,16.083333333333332
2019-02-04 06:20:00,8134000.0,108.59813084112149,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 06:40:00,13068000.0,174.47263017356477,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 07:00:00,9044000.0,226.66666666666666,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 07:20:00,15364000.0,385.062656641604,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 07:40:00,17746000.0,444.76190476190476,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 08:00:00,17392000.0,217.6720901126408,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 08:30:00,41410000.0,518.2728410513141,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 09:00:00,10291000.0,93.72495446265938,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 09:20:00,26391000.0,240.3551912568306,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 09:40:00,51729000.0,471.120218579235,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 10:00:00,21340000.0,71.37123745819397,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 10:30:00,45789000.0,153.14046822742475,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 11:00:00,23901000.0,600.5276381909548,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 11:20:00,36472000.0,916.3819095477387,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 11:40:00,59698000.0,1499.9497487437186,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 12:00:00,13429000.0,169.9873417721519,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 12:20:00,26084000.0,330.17721518987344,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 12:40:00,25266000.0,319.82278481012656,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 13:00:00,15790000.0,317.06827309236945,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 13:20:00,31693000.0,636.4056224899598,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 13:40:00,44513000.0,893.8353413654619,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 14:00:00,27533000.0,424.891975308642,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 14:30:00,56699000.0,874.9845679012345,True,False,False,False,False,False,False,0,1,True,False,30.0
2019-02-04 15:00:00,25999000.0,426.21311475409834,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 15:20:00,26328000.0,431.60655737704917,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 15:40:00,36435000.0,597.2950819672132,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 16:00:00,19639000.0,322.47947454844007,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 16:20:00,47543000.0,780.6732348111658,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 16:40:00,56976000.0,935.5665024630542,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 17:00:00,13628000.0,227.5125208681135,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 17:20:00,18837000.0,314.47412353923204,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 17:40:00,34797000.0,580.9181969949916,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 18:00:00,9906000.0,110.31180400890868,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 18:20:00,11674000.0,130.0,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 18:40:00,30002000.0,334.097995545657,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 19:00:00,22548000.0,119.3015873015873,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 19:20:00,38104000.0,201.60846560846562,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 19:40:00,62234000.0,329.2804232804233,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:00:00,8874000.0,16.193430656934307,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:00:00,1654000.0,2.765886287625418,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:00:00,3532000.0,5.450617283950617,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:20:00,11814000.0,21.55839416058394,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:20:00,12891000.0,21.55685618729097,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:20:00,19187000.0,29.609567901234566,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:40:00,33882000.0,61.82846715328467,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:40:00,25735000.0,43.03511705685619,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 20:40:00,33108000.0,51.092592592592595,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:00:00,3813000.0,2.8669172932330826,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:00:00,0.0,0.0,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:00:00,8573000.0,5.49903784477229,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:00:00,0.0,0.0,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:20:00,10700000.0,8.045112781954888,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:20:00,4070000.0,2.8661971830985915,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:20:00,22130000.0,14.194996792815907,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:20:00,23442000.0,14.215888417222558,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:40:00,0.0,0.0,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:40:00,4070000.0,2.8661971830985915,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:40:00,21408000.0,13.731879409878127,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 21:40:00,41100000.0,24.9241964827168,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:00:00,17103000.0,38.958997722095674,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:00:00,19119000.0,39.09815950920245,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:20:00,15717000.0,35.80182232346242,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:20:00,17602000.0,35.9959100204499,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:40:00,32671000.0,74.42141230068337,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 22:40:00,33537000.0,68.58282208588957,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 23:00:00,23065000.0,385.05843071786313,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 23:20:00,35306000.0,589.4156928213689,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-04 23:40:00,29345000.0,489.89983305509185,True,False,False,False,False,False,False,0,1,True,False,20.0
2019-02-05 00:00:00,7627000.0,96.54430379746836,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:00:00,3788000.0,47.949367088607595,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:00:00,1325000.0,16.772151898734176,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:20:00,16373000.0,207.25316455696202,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:20:00,5734000.0,72.58227848101266,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:20:00,3215000.0,40.69620253164557,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:40:00,20541000.0,260.0126582278481,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:40:00,4456000.0,56.40506329113924,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 00:40:00,6660000.0,84.30379746835443,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 01:00:00,8912000.0,223.35839598997492,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 01:20:00,14102000.0,353.43358395989975,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 01:40:00,7748000.0,194.18546365914787,False,True,False,False,False,False,False,1,1,True,False,16.083333333333332
2019-02-05 06:20:00,7979000.0,266.8561872909699,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 06:40:00,12523000.0,418.8294314381271,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 07:00:00,5955000.0,121.53061224489795,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 07:20:00,13541000.0,276.3469387755102,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 07:40:00,18036000.0,368.0816326530612,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 08:00:00,5904000.0,65.6729699666296,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 08:20:00,7971000.0,88.66518353726363,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 08:40:00,18216000.0,202.62513904338152,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 09:00:00,18499000.0,234.16455696202533,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 09:20:00,30157000.0,381.73417721518985,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 09:40:00,29416000.0,372.3544303797468,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:00:00,8532000.0,174.12244897959184,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:00:00,7588000.0,154.85714285714286,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:20:00,12413000.0,253.3265306122449,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:20:00,11707000.0,238.91836734693877,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:40:00,16425000.0,335.2040816326531,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 10:40:00,16134000.0,329.265306122449,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 11:00:00,26410000.0,330.53817271589486,False,True,False,False,False,False,False,1,1,True,False,30.0
2019-02-05 11:30:00,55162000.0,690.3879849812265,False,True,False,False,False,False,False,1,1,True,False,30.0
2019-02-05 12:00:00,11977000.0,75.80379746835443,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:00:00,7995000.0,47.589285714285715,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:00:00,3228000.0,21.81081081081081,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:00:00,2316000.0,14.658227848101266,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:20:00,22782000.0,144.18987341772151,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:20:00,13479000.0,80.23214285714286,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:20:00,11748000.0,79.37837837837837,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:20:00,4049000.0,25.626582278481013,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:40:00,35416000.0,224.15189873417722,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:40:00,16476000.0,98.07142857142857,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:40:00,13871000.0,93.72297297297297,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 12:40:00,2920000.0,18.481012658227847,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:00:00,8396000.0,65.08527131782945,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:00:00,3046000.0,21.913669064748202,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:20:00,22772000.0,176.52713178294573,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:20:00,13111000.0,94.32374100719424,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:40:00,26983000.0,209.1705426356589,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 13:40:00,13546000.0,97.45323741007195,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:00:00,10647000.0,134.77215189873417,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:00:00,2232000.0,28.253164556962027,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:00:00,1647000.0,20.848101265822784,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:20:00,21786000.0,275.7721518987342,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:20:00,7920000.0,100.25316455696202,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:20:00,5797000.0,73.37974683544304,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:40:00,34713000.0,439.40506329113924,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:40:00,7831000.0,99.12658227848101,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 14:40:00,10582000.0,133.9493670886076,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:00:00,11905000.0,142.06443914081146,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:00:00,1147000.0,17.978056426332287,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:20:00,25379000.0,302.85202863961814,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:20:00,2022000.0,31.692789968652036,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:40:00,34106000.0,406.9928400954654,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 15:40:00,2652000.0,41.56739811912226,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 16:00:00,23897000.0,773.3656957928803,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 16:20:00,29395000.0,951.294498381877,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 16:40:00,29035000.0,939.6440129449838,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 17:00:00,22923000.0,575.9547738693467,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 17:20:00,33334000.0,837.5376884422111,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 17:40:00,59930000.0,1505.7788944723618,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:00:00,6339000.0,29.077981651376145,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:00:00,6802000.0,32.70192307692308,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:00:00,3053000.0,14.677884615384615,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:00:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:20:00,11839000.0,54.30733944954128,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:20:00,12806000.0,61.56730769230769,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:20:00,7548000.0,36.28846153846154,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:20:00,5047000.0,25.48989898989899,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:40:00,31496000.0,144.47706422018348,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:40:00,18805000.0,90.40865384615384,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:40:00,5311000.0,25.533653846153847,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 19:40:00,9335000.0,47.14646464646464,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,3751000.0,2.604861111111111,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,5525000.0,2.5938967136150235,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:00:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,10023000.0,7.71,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,3751000.0,2.604861111111111,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,29198000.0,15.367368421052632,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,16398000.0,7.698591549295775,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:20:00,7710000.0,2.5785953177257523,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,19971000.0,15.362307692307692,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,7427000.0,5.157638888888889,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,19508000.0,10.267368421052632,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,21898000.0,10.28075117370892,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,0.0,0.0,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 20:40:00,7710000.0,2.5785953177257523,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:00:00,19906000.0,45.34396355353075,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:00:00,8001000.0,16.36196319018405,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:20:00,37058000.0,84.41457858769931,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:20:00,20736000.0,42.40490797546012,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:40:00,69778000.0,158.9476082004556,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 21:40:00,49472000.0,101.16973415132924,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 22:00:00,20608000.0,51.64912280701754,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 22:20:00,43346000.0,108.63659147869674,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 22:40:00,60932000.0,152.71177944862154,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 23:00:00,10919000.0,136.65832290362954,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 23:20:00,19482000.0,243.82978723404256,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-05 23:40:00,33893000.0,424.1927409261577,False,True,False,False,False,False,False,1,1,True,False,20.0
2019-02-06 00:00:00,11095000.0,188.05084745762713,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 00:00:00,4805000.0,81.44067796610169,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 00:20:00,18021000.0,305.4406779661017,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 00:20:00,9811000.0,166.28813559322035,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 00:40:00,33679000.0,570.8305084745763,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 00:40:00,10557000.0,178.9322033898305,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 01:00:00,7256000.0,148.08163265306123,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 01:20:00,13975000.0,285.2040816326531,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 01:40:00,13984000.0,285.38775510204084,False,False,True,False,False,False,False,2,1,True,False,16.083333333333332
2019-02-06 06:20:00,8241000.0,46.039106145251395,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 06:40:00,19086000.0,106.62569832402235,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 07:00:00,9587000.0,160.05008347245408,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 07:20:00,15344000.0,256.1602671118531,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 07:40:00,17553000.0,293.03839732888144,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 08:00:00,2411000.0,10.130252100840336,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 08:00:00,3701000.0,14.923387096774194,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 08:20:00,13784000.0,57.91596638655462,False,False,True,False,False,False,False,2,1,True,False,20.0
2019-02-06 08:20:00,14136000.0,57.0,False,False,True,False,False,False,False,2,1,True,False,20.0
